tag_code,member_id
2019,1043
2019,1044
2019,1045
2019,1048
2019,1049
2019,1050
2019,1051
2019,1052
2019,1053
2019,1054
2019,1055
2019,1056
2019,1057
2019,1058
2019,1060
2019,1061
2019,1063
2019,1064
2019,1065
2019,1067
2019,1068
2019,1069
2019,1070
2019,1071
2019,1072
2019,1076
2019,1077
2019,1078
2019,1079
2019,1082
2019,1085
2019,1097
2019,1098
2019,1106
2019,1107
2019,1108
2019,1109
2019,1110
2019,1111
2019,1112
2019,1113
2019,1114
2019,1115
2019,1116
2019,1118
2019,1121
2019,1122
2019,1124
2019,1126
2019,1127
2019,1128
2019,1129
2019,1130
2019,1131
2019,1132
2019,1146
2019,1147
2019,1148
2019,1149
2019,1150
2019,1151
2019,1153
2019,1154
2019,1156
2019,1158
2019,1160
2019,1165
2019,1169
2019,1172
2019,1173
2019,1175
2019,1177
2019,1178
2019,1179
2019,1182
2019,1183
2019,1184
2019,1185
2019,1186
2019,1187
2019,1190
2019,1192
2019,1194
2019,1195
2019,1196
2019,1197
2019,1211
2019,1213
2019,1214
2019,1215
2019,1217
2019,1218
2019,1219
2019,1221
2019,1224
2019,1227
2019,1237
2019,1238
2019,1239
2019,1240
2019,1241
2019,1242
2019,1243
2019,1245
2019,1246
2019,1247
2019,1248
2019,1249
2019,1250
2019,1255
2019,1257
2019,1258
2019,1260
2019,1261
2019,1262
2019,1263
2019,1264
2019,1265
2019,1267
2019,1268
2019,1269
2019,1271
2019,1274
2019,1275
2019,1281
2019,1287
2019,1288
2019,1294
2019,1299
2019,1304
2019,1313
2019,1314
2019,1315
2019,1317
2019,1320
2019,1321
2019,1323
2019,1324
2019,1325
2019,1326
2019,1327
2019,1328
2019,1329
2019,1330
2019,1332
2019,1333
2019,1336
2019,1338
2019,1341
2019,1342
2019,1344
2019,1345
2019,1346
2019,1348
2019,1367
2019,1369
2019,1371
2019,1372
2019,1373
2019,1374
2019,1375
2019,1377
2019,1378
2019,1379
2019,1381
2019,1382
2019,1383
2019,1386
2019,1387
2019,1388
2019,1389
2019,1390
2019,1391
2019,1393
2019,1394
2019,1395
2019,1396
2019,1397
2019,1398
2019,1399
2019,1400
2019,1401
2019,1402
2019,1403
2019,1404
2019,1405
2019,1406
2019,1407
2019,1408
2019,1409
2019,1410
2019,1411
2019,1413
2019,1416
2019,1418
2019,1420
2019,1423
2019,1430
2019,1432
2019,1433
2019,1435
2019,1436
2019,1439
2019,1440
2019,1441
2019,1442
2019,1443
2019,1445
2019,1449
2019,1452
2019,1458
2019,1459
2019,1460
2019,1469
2019,1471
2019,1476
2019,1477
2019,1484
2019,1485
2019,1486
2019,1487
2019,1488
2019,1491
2019,1493
2019,1494
2019,1501
2019,1502
2019,1510
2019,1511
2019,1512
2019,1513
2019,1515
2019,1516
2019,1517
2019,1518
2019,1519
2019,1521
2019,1523
2019,1525
2019,1526
2019,1527
2019,1528
2019,1529
2019,1530
2019,1531
2019,1532
2019,1533
2019,1534
2019,1535
2019,1537
2019,1540
2019,1546
2019,1548
2019,1550
2019,1551
2019,1552
2019,1560
2019,1562
2019,1563
2019,1564
2019,1566
2019,1567
2019,1568
2019,1569
2019,1571
2019,1572
2019,1574
2019,1575
2019,1576
2019,1577
2019,1578
2019,1579
2019,1581
2019,1583
2019,1584
2019,1585
2019,1587
2019,1601
2019,1602
2019,1603
2019,1604
2019,1605
2019,1606
2019,1607
2019,1609
2019,1610
2019,1611
2019,1612
2019,1613
2019,1618
2019,1619
2019,1621
2019,1627
2019,1629
2019,1631
2019,1636
2019,1637
2019,1638
2019,1639
2019,1640
2019,1643
2019,1650
2019,1653
2019,1654
2019,1655
2019,1679
2019,1680
2019,1681
2019,1682
2019,1683
2019,1684
2019,1685
2019,1686
2019,1687
2019,1688
2019,1689
2019,1690
2019,1691
2019,1692
2019,1693
2019,1694
2019,1695
2019,1697
2019,1701
2019,1703
2019,1704
2019,1705
2019,1706
2019,1707
2019,1708
2019,1709
2019,1710
2019,1711
2019,1712
2019,1713
2019,1714
2019,1716
2019,1717
2019,1718
2019,1719
2019,1720
2019,1721
2019,1722
2019,1723
2019,1724
2019,1725
2019,1726
2019,1727
2019,1728
2019,1730
2019,1733
2019,1744
2019,1745
2019,1746
2019,1747
2019,1748
2019,1752
2019,1753
2019,1755
2019,1757
2019,1758
2019,1759
2019,1761
2019,1763
2019,1765
2019,1766
2019,1768
2019,1769
2019,1783
2019,1784
2019,1785
2019,1792
2019,1794
2019,1810
2019,1811
2019,1814
2019,1821
2019,1827
2019,1836
2019,1839
2019,1842
2019,1846
2019,1849
2019,1850
2019,1851
2019,1852
2019,1860
2019,1862
2019,1864
2019,1874
2019,1875
2019,1876
2019,1877
2019,1879
2019,1880
2019,1881
2019,1887
2019,1888
2019,1900
2019,1901
2019,1902
2019,1904
2019,1905
2019,1907
2019,1908
2019,1911
2019,1912
2019,1913
2019,1923
2019,1924
2019,1926
2019,1928
2019,1930
2019,1932
2019,1934
2019,1935
2019,1937
2019,1948
2019,1952
2019,1960
2019,1966
2019,1968
2019,1973
2019,1977
2019,1978
2019,1979
2019,1983
2019,1985
2019,1991
2019,1992
2019,1995
2019,2001
2019,2002
2019,2003
2019,2004
2019,2005
2019,2006
2019,2008
2019,2010
2019,2011
2019,2013
2019,2014
2019,2015
2019,2016
2019,2017
2019,2018
2019,2019
2019,2020
2019,2021
2019,2022
2019,2023
2019,2025
2019,2028
2019,2029
2019,2030
2019,2031
2019,2032
2019,2034
2019,2035
2019,2036
2019,2038
2019,2039
2019,2040
2019,2041
2019,2042
2019,2043
2019,2044
2019,2045
2019,2046
2019,2047
2019,2048
2019,2049
2019,2050
2019,2051
2019,2052
2019,2053
2019,2055
2019,2056
2019,2057
2019,2058
2019,2059
2019,2060
2019,2061
2019,2062
2019,2064
2019,2065
2019,2067
2019,2068
2019,2069
2019,2070
2019,2071
2019,2072
2019,2073
2019,2074
2019,2075
2019,2076
2019,2081
2019,2082
2019,2083
2019,2084
2019,2085
2019,2086
2019,2087
2019,2089
2019,2090
2019,2091
2019,2094
2019,2095
2019,2096
2019,2097
2019,2098
2019,2102
2019,2104
2019,2105
2019,2106
2019,2107
2019,2108
2019,2109
2019,2110
2019,2111
2019,2112
2019,2113
2019,2114
2019,2115
2019,2116
2019,2117
2019,2118
2019,2119
2019,2120
2019,2121
2019,2122
2019,2123
2019,2124
2019,2125
2019,2126
2019,2127
2019,2128
2019,2129
2019,2132
2019,2136
2019,2138
2019,2142
2019,2143
2019,2144
2019,2145
2019,2146
2019,2147
2019,2148
2019,2150
2019,2151
2019,2153
2019,2154
2019,2155
2019,2156
2019,2157
2019,2159
2019,2161
2019,2164
2019,2165
2019,2166
2019,2167
2019,2168
2019,2169
2019,2170
2019,2171
2019,2172
2019,2173
2019,2175
2019,2176
2019,2177
2019,2178
2019,2179
2019,2180
2019,2181
2019,2182
2019,2184
2019,2185
2019,2186
2019,2187
2019,2188
2019,2189
2019,2190
2019,2191
2019,2192
2019,2193
2019,2194
2019,2195
2019,2196
2019,2197
2019,2199
2019,2200
2019,2202
2019,2203
2019,2204
2019,2205
2019,2206
2019,2208
2019,2209
2019,2210
2019,2211
2019,2212
2019,2213
2019,2214
2019,2215
2019,2225
2019,2226
2019,2227
2019,2228
2019,2229
2019,2230
2019,2232
2019,2233
2019,2234
2019,2235
2019,2237
2019,2238
2019,2239
2019,2240
2019,2241
2019,2242
2019,2245
2019,2247
2019,2248
2019,2249
2019,2250
2019,2252
2019,2253
2019,2255
2019,2256
2019,2257
2019,2258
2019,2260
2019,2261
2019,2263
2019,2264
2019,2265
2019,2266
2019,2267
2019,2269
2019,2270
2019,2271
2019,2272
2019,2273
2019,2275
2019,2278
2019,2279
2019,2281
2019,2282
2019,2283
2019,2284
2019,2285
2019,2286
2019,2287
2019,2288
2019,2289
2019,2290
2019,2291
2019,2292
2019,2293
2019,2294
2019,2295
2019,2296
2019,2297
2019,2298
2019,2299
2019,2300
2019,2301
2019,2302
2019,2303
2019,2304
2019,2305
2019,2306
2019,2307
2019,2308
2019,2310
2019,2311
2019,2312
2019,2313
2019,2314
2019,2315
2019,2316
2019,2317
2019,2318
2019,2319
2019,2320
2019,2321
2019,2322
2019,2323
2019,2324
2019,2325
2019,2326
2019,2327
2019,2331
2019,2334
2019,2335
2019,2336
2019,2337
2019,2339
2019,2340
2019,2342
2019,2343
2019,2344
2019,2345
2019,2346
2019,2347
2019,2348
2019,2349
2019,2350
2019,2351
2019,2352
2019,2353
2019,2354
2019,2355
2019,2356
2019,2357
2019,2358
2019,2359
2019,2360
2019,2361
2019,2363
2019,2364
2019,2365
2019,2366
2019,2368
2019,2369
2019,2370
2019,2371
2019,2372
2019,2374
2019,2375
2019,2376
2019,2377
2019,2380
2019,2381
2019,2382
2019,2383
2019,2384
2019,2385
2019,2386
2019,2387
2019,2388
2019,2389
2019,2390
2019,2391
2019,2392
2019,2393
2019,2394
2019,2395
2019,2396
2019,2398
2019,2399
2019,2400
2019,2401
2019,2402
2019,2403
2019,2404
2019,2405
2019,2406
2019,2407
2019,2409
2019,2410
2019,2411
2019,2412
2019,2413
2019,2414
2019,2417
2019,2419
2019,2420
2019,2421
2019,2422
2019,2423
2019,2424
2019,2425
2019,2426
2019,2427
2019,2428
2019,2430
2019,2432
2019,2433
2019,2434
2019,2437
2019,2438
2019,2439
2019,2440
2019,2441
2019,2442
2019,2443
2019,2444
2019,2445
2019,2446
2019,2447
2019,2448
2019,2449
2019,2450
2019,2451
2019,2452
2019,2453
2019,2454
2019,2455
2019,2456
2019,2457
2019,2459
2019,2460
2019,2462
2019,2463
2019,2464
2019,2465
2019,2466
2019,2467
2019,2468
2019,2469
2019,2470
2019,2471
2019,2473
2019,2474
2019,2476
2019,2477
2019,2478
2019,2479
2019,2481
2019,2482
2019,2483
2019,2485
2019,2486
2019,2487
2019,2488
2019,2490
2019,2493
2019,2494
2019,2495
2019,2496
2019,2497
2019,2498
2019,2499
2019,2500
2019,2502
2019,2504
2019,2505
2019,2506
2019,2507
2019,2508
2019,2509
2019,2510
2019,2511
2019,2512
2019,2513
2019,2514
2019,2515
2019,2517
2019,2518
2019,2519
2019,2520
2019,2522
2019,2523
2019,2524
2019,2525
2019,2526
2019,2527
2019,2528
2019,2529
2019,2530
2019,2531
2019,2532
2019,2534
2019,2535
2019,2537
2019,2538
2019,2539
2019,2540
2019,2541
2019,2542
2019,2543
2019,2544
2019,2546
2019,2547
2019,2548
2019,2549
2019,2551
2019,2553
2019,2554
2019,2555
2019,2556
2019,2557
2019,2558
2019,2559
2019,2561
2019,2562
2019,2563
2019,2565
2019,2566
2019,2567
2019,2568
2019,2569
2019,2570
2019,2571
2019,2572
2019,2573
2019,2574
2019,2576
2019,2577
2019,2579
2019,2580
2019,2581
2019,2583
2019,2584
2019,2586
2019,2587
2019,2591
2019,2593
2019,2594
2019,2595
2019,2596
2019,2601
2019,2602
2019,2603
2019,2604
2019,2605
2019,2606
2019,2607
2019,2608
2019,2609
2019,2610
2019,2611
2019,2612
2019,2613
2019,2614
2019,2615
2019,2616
2019,2617
2019,2619
2019,2620
2019,2621
2019,2622
2019,2623
2019,2625
2019,2626
2019,2627
2019,2628
2019,2629
2019,2630
2019,2631
2019,2632
2019,2633
2019,2634
2019,2635
2019,2636
2019,2637
2019,2638
2019,2639
2019,2640
2019,2641
2019,2642
2019,2644
2019,2645
2019,2646
2019,2647
2019,2648
2019,2649
2019,2650
2019,2651
2019,2652
2019,2653
2019,2654
2019,2655
2019,2656
2019,2657
2019,2658
2019,2659
2019,2660
2019,2662
2019,2664
2019,2665
2019,2666
2019,2667
2019,2668
2019,2669
2019,2671
2019,2672
2019,2673
2019,2674
2019,2675
2019,2676
2019,2677
2019,2678
2019,2679
2019,2685
2019,2688
2019,2690
2019,2691
2019,2692
2019,2693
2019,2695
2019,2696
2019,2697
2019,2698
2019,2700
2019,2701
2019,2702
2019,2703
2019,2704
2019,2705
2019,2708
2019,2709
2019,2710
2019,2730
2019,2731
2019,2732
2019,2733
2019,2734
2019,2735
2019,2736
2019,2737
2019,2738
2019,2739
2019,2740
2019,2741
2019,2742
2019,2743
2019,2744
2019,2745
2019,2746
2019,2747
2019,2748
2019,2749
2019,2750
2019,2751
2019,2752
2019,2753
2019,2755
2019,2756
2019,2757
2019,2758
2019,2759
2019,2760
2019,2762
2019,2763
2019,2764
2019,2765
2019,2766
2019,2767
2019,2768
2019,2769
2019,2770
2019,2771
2019,2772
2019,2774
2019,2775
2019,2776
2019,2777
2019,2778
2019,2779
2019,2780
2019,2781
2019,2782
2019,2783
2019,2784
2019,2785
2019,2786
2019,2787
2019,2788
2019,2791
2019,2792
2019,2794
2019,2795
2019,2796
2019,2797
2019,2798
2019,2799
2019,2801
2019,2802
2019,2803
2019,2804
2019,2805
2019,2806
2019,2808
2019,2809
2019,2810
2019,2811
2019,2812
2019,2813
2019,2814
2019,2815
2019,2816
2019,2818
2019,2819
2019,2820
2019,2821
2019,2822
2019,2823
2019,2825
2019,2826
2019,2827
2019,2828
2019,2829
2019,2830
2019,2832
2019,2833
2019,2834
2019,2835
2019,2836
2019,2837
2019,2840
2019,2841
2019,2843
2019,2844
2019,2845
2019,2846
2019,2847
2019,2848
2019,2849
2019,2850
2019,2851
2019,2852
2019,2853
2019,2854
2019,2855
2019,2856
2019,2857
2019,2858
2019,2859
2019,2860
2019,2861
2019,2862
2019,2863
2019,2864
2019,2866
2019,2867
2019,2870
2019,2871
2019,2872
2019,2873
2019,2874
2019,2877
2019,2878
2019,2879
2019,2880
2019,2881
2019,2882
2019,2883
2019,2885
2019,2888
2019,2889
2019,2890
2019,2891
2019,2892
2019,2893
2019,2894
2019,2895
2019,2896
2019,2897
2019,2898
2019,2899
2019,2900
2019,2901
2019,2902
2019,2903
2019,2904
2019,2905
2019,2906
2019,2907
2019,2908
2019,2909
2019,2910
2019,2911
2019,2912
2019,2913
2019,2914
2019,2915
2019,2916
2019,2918
2019,2919
2019,2920
2019,2921
2019,2922
2019,2923
2019,2924
2019,2925
2019,2926
2019,2927
2019,2928
2019,2929
2019,2931
2019,2932
2019,2933
2019,2934
2019,2935
2019,2937
2019,2938
2019,2939
2019,2940
2019,2942
2019,2943
2019,2944
2019,2945
2019,2946
2019,2947
2019,2948
2019,2949
2019,2950
2019,2951
2019,2953
2019,2954
2019,2955
2019,2957
2019,2958
2019,2959
2019,2961
2019,2962
2019,2963
2019,2966
2019,2967
2019,2968
2019,2969
2019,2970
2019,2979
2019,2981
2019,2983
2019,2984
2019,2985
2019,2986
2019,2987
2019,2989
2019,2990
2019,2991
2019,2992
2019,2994
2019,2998
2019,3000
2019,3002
2019,3009
2019,3010
2019,3013
2019,3015
2019,3016
2019,3017
2019,3019
2019,3020
2019,3021
2019,3023
2019,3024
2019,3025
2019,3027
2019,3028
2019,3029
2019,3031
2019,3032
2019,3033
2019,3034
2019,3035
2019,3036
2019,3038
2019,3042
2019,3043
2019,3044
2019,3045
2019,3046
2019,3047
2019,3048
2019,3049
2019,3050
2019,3051
2019,3055
2019,3056
2019,3060
2019,3062
2019,3063
2019,3064
2019,3065
2019,3069
2019,3070
2019,3071
2019,3072
2019,3074
2019,3075
2019,3078
2019,3079
2019,3080
2019,3081
2019,3082
2019,3083
2019,3084
2019,3085
2019,3088
2019,3089
2019,3092
2019,3093
2019,3094
2019,3096
2019,3098
2019,3099
2019,3100
2019,3101
2019,3102
2019,3103
2019,3104
2019,3105
2019,3106
2019,3107
2019,3109
2019,3112
2019,3115
2019,3117
2019,3118
2019,3123
2019,3124
2019,3125
2019,3126
2019,3127
2019,3129
2019,3134
2019,3135
2019,3136
2019,3137
2019,3139
2019,3140
2019,3141
2019,3142
2019,3143
2019,3145
2019,3146
2019,3147
2019,3148
2019,3149
2019,3150
2019,3151
2019,3152
2019,3153
2019,3154
2019,3156
2019,3157
2019,3158
2019,3159
2019,3160
2019,3161
2019,3163
2019,3164
2019,3165
2019,3166
2019,3167
2019,3168
2019,3170
2019,3171
2019,3172
2019,3173
2019,3174
2019,3177
2019,3179
2019,3181
2019,3182
2019,3185
2019,3186
2019,3187
2019,3188
2019,3189
2019,3190
2019,3191
2019,3193
2019,3194
2019,3195
2019,3197
2019,3198
2019,3199
2019,3200
2019,3201
2019,3202
2019,3203
2019,3204
2019,3205
2019,3206
2019,3207
2019,3208
2019,3209
2019,3210
2019,3211
2019,3212
2019,3213
2019,3216
2019,3217
2019,3218
2019,3221
2019,3223
2019,3224
2019,3225
2019,3226
2019,3228
2019,3229
2019,3230
2019,3231
2019,3232
2019,3234
2019,3237
2019,3238
2019,3239
2019,3240
2019,3241
2019,3242
2019,3244
2019,3245
2019,3247
2019,3249
2019,3250
2019,3251
2019,3252
2019,3253
2019,3255
2019,3256
2019,3257
2019,3259
2019,3260
2019,3261
2019,3263
2019,3264
2019,3265
2019,3266
2019,3267
2019,3268
2019,3269
2019,3271
2019,3272
2019,3273
2019,3274
2019,3275
2019,3276
2019,3277
2019,3278
2019,3279
2019,3280
2019,3281
2019,3282
2019,3283
2019,3284
2019,3285
2019,3286
2019,3288
2019,3290
2019,3291
2019,3294
2019,3295
2019,3296
2019,3297
2019,3298
2019,3299
2019,3300
2019,3301
2019,3302
2019,3303
2019,3304
2019,3305
2019,3306
2019,3307
2019,3308
2019,3309
2019,3311
2019,3312
2019,3313
2019,3314
2019,3316
2019,3317
2019,3318
2019,3319
2019,3320
2019,3321
2019,3322
2019,3323
2019,3324
2019,3325
2019,3326
2019,3327
2019,3328
2019,3329
2019,3330
2019,3331
2019,3332
2019,3333
2019,3334
2019,3335
2019,3336
2019,3337
2019,3338
2019,3339
2019,3340
2019,3341
2019,3342
2019,3343
2019,3344
2019,3345
2019,3346
2019,3348
2019,3349
2019,3352
2019,3353
2019,3354
2019,3355
2019,3356
2019,3357
2019,3358
2019,3359
2019,3360
2019,3361
2019,3362
2019,3363
2019,3364
2019,3366
2019,3367
2019,3368
2019,3369
2019,3370
2019,3371
2019,3372
2019,3373
2019,3374
2019,3375
2019,3376
2019,3378
2019,3379
2019,3380
2019,3381
2019,3382
2019,3383
2019,3384
2019,3386
2019,3389
2019,3390
2019,3391
2019,3392
2019,3393
2019,3394
2019,3395
2019,3396
2019,3397
2019,3398
2019,3400
2019,3401
2019,3402
2019,3403
2019,3404
2019,3405
2019,3406
2019,3407
2019,3408
2019,3409
2019,3410
2019,3411
2019,3412
2019,3413
2019,3414
2019,3415
2019,3416
2019,3417
2019,3418
2019,3419
2019,3420
2019,3421
2019,3422
2019,3423
2019,3424
2019,3425
2019,3426
2019,3427
2019,3428
2019,3430
2019,3431
2019,3435
2019,3439
2019,3443
2019,3444
2019,3445
2019,3446
2019,3447
2019,3450
2019,3451
2019,3452
2019,3453
2019,3454
2019,3457
2019,3458
2019,3459
2019,3460
2019,3462
2019,3464
2019,3465
2019,3466
2019,3467
2019,3468
2019,3469
2019,3470
2019,3471
2019,3472
2019,3473
2019,3474
2019,3476
2019,3477
2019,3478
2019,3479
2019,3480
2019,3483
2019,3484
2019,3485
2019,3486
2019,3487
2019,3488
2019,3489
2019,3492
2019,3493
2019,3494
2019,3496
2019,3497
2019,3498
2019,3499
2019,3500
2019,3501
2019,3502
2019,3503
2019,3505
2019,3506
2019,3507
2019,3508
2019,3510
2019,3511
2019,3512
2019,3513
2019,3515
2019,3516
2019,3517
2019,3518
2019,3519
2019,3521
2019,3522
2019,3523
2019,3524
2019,3525
2019,3527
2019,3528
2019,3530
2019,3531
2019,3533
2019,3534
2019,3536
2019,3538
2019,3549
2019,3550
2019,3551
2019,3552
2019,3554
2019,3555
2019,3556
2019,3557
2019,3558
2019,3559
2019,3561
2019,3562
2019,3563
2019,3564
2019,3567
2019,3570
2019,3571
2019,3572
2019,3575
2019,3576
2019,3577
2019,3578
2019,3579
2019,3580
2019,3582
2019,3583
2019,3584
2019,3585
2019,3586
2019,3588
2019,3589
2019,3590
2019,3591
2019,3592
2019,3593
2019,3594
2019,3595
2019,3597
2019,3599
2019,3601
2019,3602
2019,3603
2019,3605
2019,3606
2019,3607
2019,3608
2019,3609
2019,3610
2019,3611
2019,3612
2019,3613
2019,3614
2019,3615
2019,3616
2019,3620
2019,3621
2019,3623
2019,3624
2019,3625
2019,3626
2019,3627
2019,3628
2019,3629
2019,3630
2019,3631
2019,3632
2019,3633
2019,3634
2019,3636
2019,3637
2019,3638
2019,3639
2019,3640
2019,3641
2019,3642
2019,3643
2019,3645
2019,3646
2019,3648
2019,3649
2019,3650
2019,3651
2019,3652
2019,3654
2019,3655
2019,3656
2019,3657
2019,3658
2019,3660
2019,3661
2019,3663
2019,3664
2019,3665
2019,3666
2019,3667
2019,3668
2019,3670
2019,3671
2019,3673
2019,3674
2019,3676
2019,3677
2019,3679
2019,3680
2019,3681
2019,3682
2019,3683
2019,3684
2019,3685
2019,3687
2019,3688
2019,3690
2019,3691
2019,3692
2019,3693
2019,3694
2019,3695
2019,3696
2019,3698
2019,3699
2019,3700
2019,3701
2019,3703
2019,3704
2019,3705
2019,3707
2019,3708
2019,3709
2019,3710
2019,3711
2019,3712
2019,3714
2019,3715
2019,3716
2019,3718
2019,3719
2019,3720
2019,3721
2019,3723
2019,3724
2019,3725
2019,3726
2019,3727
2019,3728
2019,3729
2019,3730
2019,3731
2019,3732
2019,3734
2019,3736
2019,3737
2019,3738
2019,3739
2019,3740
2019,3741
2019,3742
2019,3743
2019,3744
2019,3745
2019,3746
2019,3747
2019,3748
2019,3749
2019,3750
2019,3751
2019,3752
2019,3753
2019,3754
2019,3755
2019,3756
2019,3757
2019,3758
2019,3759
2019,3761
2019,3762
2019,3764
2019,3765
2019,3766
2019,3767
2019,3768
2019,3771
2019,3773
2019,3775
2019,3776
2019,3778
2019,3779
2019,3780
2019,3781
2019,3785
2019,3786
2019,3787
2019,3788
2019,3789
2019,3791
2019,3792
2019,3793
2019,3795
2019,3797
2019,3798
2019,3799
2019,3800
2019,3801
2019,3803
2019,3804
2019,3805
2019,3806
2019,3807
2019,3808
2019,3809
2019,3811
2019,3815
2019,3816
2019,3817
2019,3818
2019,3819
2019,3820
2019,3822
2019,3823
2019,3824
2019,3825
2019,3826
2019,3827
2019,3828
2019,3829
2019,3830
2019,3831
2019,3832
2019,3834
2019,3836
2019,3837
2019,3839
2019,3840
2019,3841
2019,3843
2019,3845
2019,3846
2019,3848
2019,3849
2019,3850
2019,3852
2019,3855
2019,3856
2019,3857
2019,3858
2019,3859
2019,3860
2019,3861
